1119,1763403346.720857
1120,1763403346.7875686
1121,1763403346.8209243
1122,1763403346.8542802
1123,1763403346.9209917
1124,1763403346.9209917
1125,1763403347.0210588
1126,1763403347.0544145
1127,1763403347.0544145
1128,1763403347.121126
1129,1763403347.1878371
1130,1763403347.2211928
1131,1763403347.287912
1132,1763403347.3212714
1133,1763403347.3879907
1134,1763403347.45471
1135,1763403347.5214295
1136,1763403347.5547893
1137,1763403347.621509
1138,1763403347.6882288
1139,1763403347.754949
1140,1763403347.7883089
1141,1763403347.8550293
1142,1763403347.8883893
1143,1763403347.9551098
1144,1763403347.9551098
1145,1763403348.0885513
1146,1763403348.1552722
1147,1763403348.2219932
1148,1763403348.2553492
1149,1763403348.322061
1150,1763403348.388773
1151,1763403348.422129
1152,1763403348.4888408
1153,1763403348.5555525
1154,1763403348.5889084
1155,1763403348.65562
1156,1763403348.688976
1157,1763403348.7223318
1158,1763403348.7556877
1159,1763403348.7890434
1160,1763403348.855755
1161,1763403348.9224668
1162,1763403348.9558225
1163,1763403349.022534
1164,1763403349.022534
1165,1763403349.1226013
1166,1763403349.1893127
1167,1763403349.2226684
1168,1763403349.28938
1169,1763403349.3560917
1170,1763403349.3894475
1171,1763403349.4561589
1172,1763403349.4895148
1173,1763403349.5228705
1174,1763403349.589582
1175,1763403349.6562934
1176,1763403349.689649
1177,1763403349.7563605
1178,1763403349.8230717
1179,1763403349.8897831
1180,1763403349.9231386
1181,1763403349.9898498
1182,1763403350.0232055
1183,1763403350.0899167
1184,1763403350.1232722
1185,1763403350.1899831
1186,1763403350.2233388
1187,1763403350.2233388
1188,1763403350.2900512
1189,1763403350.3234074
1190,1763403350.3901198
1191,1763403350.4234757
1192,1763403350.4901881
1193,1763403350.5235445
1194,1763403350.5569007
1195,1763403350.5569007
1196,1763403350.6236129
1197,1763403350.690325
1198,1763403350.7236812
1199,1763403350.7570372
1200,1763403350.7903934
1201,1763403350.8571053
1202,1763403350.9238174
1203,1763403350.9571733
1204,1763403351.0238855
1205,1763403351.0905974
1206,1763403351.1239533
1207,1763403351.1573093
1208,1763403351.2240212
1209,1763403351.290732
1210,1763403351.3574424
1211,1763403351.3907976
1212,1763403351.4241529
1213,1763403351.4908633
1214,1763403351.5575738
1215,1763403351.624284
1216,1763403351.690994
1217,1763403351.7577043
1218,1763403351.7910593
1219,1763403351.8577695
1220,1763403351.9244795
1221,1763403351.9578345
1222,1763403352.0245445
1223,1763403352.0578995
1224,1763403352.1246092
1225,1763403352.1579642
1226,1763403352.1913188
1227,1763403352.258032
1228,1763403352.3247485
